candidate_id,case_id,workload,traffic_scale,architecture,transport_mode,wavelengths,route_length_mm,packet_bits,encoded_bits,offered_load,seed,repeat,status,attempt_id,workload_sha256,traffic_sha256,mapping_sha256,compute_sha256,memory_sha256,endpoint_sha256,transport_sha256,invariant_pair_sha256,total_cycles,transport_cycles,throughput,mean_packet_latency,p95_packet_latency,completed_packets,serialization_cycles,conversion_cycles,electrical_backpressure,optical_backpressure,wavelength_conflicts,wavelength_occupancy,compute_critical,memory_critical,noc_critical,conversion_critical,electrical_energy_pj,serdes_energy_pj,conversion_energy_pj,optical_link_energy_pj,laser_energy_pj,tuning_energy_pj,total_transport_energy_pj,path_loss_db,received_power_dbm,receiver_margin_db,ber_status,canonical_trace_sha256,raw_path,command,host,evidence_level,claim_boundary,failure_reason
rfbr1-f940e4a09adc446b837c,attention_qk_s128_d64-s4-O1,attention_qk_s128_d64,4,O1,optical,1,0.01,128,16896,,25004,0,completed,main-attempt-2,0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137,8c5191c8c1bf4228a23ac59c523a2467462ac8c33f8fbe96316918c3fa9f9395,3f4e4568a4bcccb4cc8a732d4842e9d2ddf2a9b5190f8df0f24819631d384f9e,da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5,2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,4123455e3f16154c8cb3b9b17fd683b3d5865f8a7f2ce4e1ee2be584e9240c13,ee938324ba131a5dcca69e555c2de913fb9180bcb1ad26561741670e12736ee7,746,746,0.17158176943699732,355.46875,595,128,0,640,0,0,0,0,0,0,106,640,14330.75199999987,873.6,3548.1600000000776,32066.49599999962,0,0,50819.007999998816,0.002,-0.002,19.998,excluded_not_modeled,528918f5275911036775ff01d025d09b97c8b0a01a793be565bfcc15a296388f,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-f940e4a09adc446b837c-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-40859bb4addcd1e74003,attention_qk_s128_d64-s4-O1,attention_qk_s128_d64,4,O1,optical,1,0.01,128,16896,,25004,1,completed,main-attempt-2,0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137,8c5191c8c1bf4228a23ac59c523a2467462ac8c33f8fbe96316918c3fa9f9395,3f4e4568a4bcccb4cc8a732d4842e9d2ddf2a9b5190f8df0f24819631d384f9e,da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5,2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,4123455e3f16154c8cb3b9b17fd683b3d5865f8a7f2ce4e1ee2be584e9240c13,ee938324ba131a5dcca69e555c2de913fb9180bcb1ad26561741670e12736ee7,746,746,0.17158176943699732,355.46875,595,128,0,640,0,0,0,0,0,0,106,640,14330.75199999987,873.6,3548.1600000000776,32066.49599999962,0,0,50819.007999998816,0.002,-0.002,19.998,excluded_not_modeled,528918f5275911036775ff01d025d09b97c8b0a01a793be565bfcc15a296388f,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-40859bb4addcd1e74003-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-53fe793def04c1d613fb,attention_qk_s128_d64-s4-O2,attention_qk_s128_d64,4,O2,optical,2,0.04743055555555556,128,16896,,25004,0,completed,main-attempt-2,0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137,8c5191c8c1bf4228a23ac59c523a2467462ac8c33f8fbe96316918c3fa9f9395,3f4e4568a4bcccb4cc8a732d4842e9d2ddf2a9b5190f8df0f24819631d384f9e,da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5,2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,7f9d1d35481e61e021c9813100e8ff4d984cd4702ba36bc303b360cf62107aa9,ee938324ba131a5dcca69e555c2de913fb9180bcb1ad26561741670e12736ee7,756,756,0.1693121693121693,375.890625,609,128,0,633,0,0,0,0.5,0,0,123,633,15104.319999999867,873.5999999999997,3548.160000000077,64504.70400000047,0,0,84030.78400000032,1.017,-1.017,18.983,excluded_not_modeled,b89139976ab8b93007d2979b3455782c714bdd2785fa0c5fbd21489546c94d17,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-53fe793def04c1d613fb-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-c7cf6483ed8258632c8e,attention_qk_s128_d64-s4-O2,attention_qk_s128_d64,4,O2,optical,2,0.04743055555555556,128,16896,,25004,1,completed,main-attempt-2,0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137,8c5191c8c1bf4228a23ac59c523a2467462ac8c33f8fbe96316918c3fa9f9395,3f4e4568a4bcccb4cc8a732d4842e9d2ddf2a9b5190f8df0f24819631d384f9e,da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5,2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,7f9d1d35481e61e021c9813100e8ff4d984cd4702ba36bc303b360cf62107aa9,ee938324ba131a5dcca69e555c2de913fb9180bcb1ad26561741670e12736ee7,756,756,0.1693121693121693,375.890625,609,128,0,633,0,0,0,0.5,0,0,123,633,15104.319999999867,873.5999999999997,3548.160000000077,64504.70400000047,0,0,84030.78400000032,1.017,-1.017,18.983,excluded_not_modeled,b89139976ab8b93007d2979b3455782c714bdd2785fa0c5fbd21489546c94d17,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-c7cf6483ed8258632c8e-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-b93036fc70ccc4e50167,attention_qk_s128_d64-s4-O4,attention_qk_s128_d64,4,O4,optical,4,0.11816666666666667,128,16896,,25004,0,completed,main-attempt-2,0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137,8c5191c8c1bf4228a23ac59c523a2467462ac8c33f8fbe96316918c3fa9f9395,3f4e4568a4bcccb4cc8a732d4842e9d2ddf2a9b5190f8df0f24819631d384f9e,da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5,2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,2b395161704f591da8b933b9b4a187afdd6f351cc8c2cbcd4d8e2a00ea4252e2,ee938324ba131a5dcca69e555c2de913fb9180bcb1ad26561741670e12736ee7,1163,1163,0.11006018916595013,520.125,1037,128,0,1006,0,0,0,0.25,0,0,157,1006,14563.935999999854,873.5999999999996,3548.160000000077,65497.34400000017,0,0,84483.03999999959,1.2610000000000001,-1.2610000000000001,18.739,excluded_not_modeled,6a1c08ff1467edab89e7826c6c766b89dfecf7622193320ebc68bad5d7c69b1e,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-b93036fc70ccc4e50167-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-e8d61a6b861208a7bc97,attention_qk_s128_d64-s4-O4,attention_qk_s128_d64,4,O4,optical,4,0.11816666666666667,128,16896,,25004,1,completed,main-attempt-2,0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137,8c5191c8c1bf4228a23ac59c523a2467462ac8c33f8fbe96316918c3fa9f9395,3f4e4568a4bcccb4cc8a732d4842e9d2ddf2a9b5190f8df0f24819631d384f9e,da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5,2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,2b395161704f591da8b933b9b4a187afdd6f351cc8c2cbcd4d8e2a00ea4252e2,ee938324ba131a5dcca69e555c2de913fb9180bcb1ad26561741670e12736ee7,1163,1163,0.11006018916595013,520.125,1037,128,0,1006,0,0,0,0.25,0,0,157,1006,14563.935999999854,873.5999999999996,3548.160000000077,65497.34400000017,0,0,84483.03999999959,1.2610000000000001,-1.2610000000000001,18.739,excluded_not_modeled,6a1c08ff1467edab89e7826c6c766b89dfecf7622193320ebc68bad5d7c69b1e,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-e8d61a6b861208a7bc97-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-7d3df56b26e4036ee690,deterministic_long_distance_exchange-s1-E128,deterministic_long_distance_exchange,1,E128,electrical,0,0,128,4096,,25401,0,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,b8948992cd5ff079d331a7ac64e3596caeed885baec71a9b5875f5c912bb4e47,235dbd38e6356e0d76dc37b890eddfcb88a3f47e029c993ef1063de5de0335b9,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,64bca3d1061783ec55395730454d877855e2ceefb20e57498561269fa20bc4ec,3be88b34ad97d6dd16c9c71738b0b1d8d010b29af181ecd3e8623e4020236e6b,62,62,0.5161290322580645,31.40625,45,32,0,0,0,0,0,0,0,0,62,0,605.1839999999987,0,0,0,0,0,605.1839999999987,0,0,0,excluded_not_modeled,d49c0e9be1859f1b741c72bee3a205d640381bf912c5400f07748d0b7487aaef,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-7d3df56b26e4036ee690-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-8728761eeb5adf433585,deterministic_long_distance_exchange-s1-E128,deterministic_long_distance_exchange,1,E128,electrical,0,0,128,4096,,25401,1,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,b8948992cd5ff079d331a7ac64e3596caeed885baec71a9b5875f5c912bb4e47,235dbd38e6356e0d76dc37b890eddfcb88a3f47e029c993ef1063de5de0335b9,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,64bca3d1061783ec55395730454d877855e2ceefb20e57498561269fa20bc4ec,3be88b34ad97d6dd16c9c71738b0b1d8d010b29af181ecd3e8623e4020236e6b,62,62,0.5161290322580645,31.40625,45,32,0,0,0,0,0,0,0,0,62,0,605.1839999999987,0,0,0,0,0,605.1839999999987,0,0,0,excluded_not_modeled,d49c0e9be1859f1b741c72bee3a205d640381bf912c5400f07748d0b7487aaef,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-8728761eeb5adf433585-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-e8d0c9995e95a12b3f3d,deterministic_long_distance_exchange-s1-H4,deterministic_long_distance_exchange,1,H4,hybrid,4,0.13825,128,4224,,25401,0,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,b8948992cd5ff079d331a7ac64e3596caeed885baec71a9b5875f5c912bb4e47,235dbd38e6356e0d76dc37b890eddfcb88a3f47e029c993ef1063de5de0335b9,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,1ac81e351b290eebe0d3614d3469ce62f23f4e462ae056e20b780cc7c272a837,3be88b34ad97d6dd16c9c71738b0b1d8d010b29af181ecd3e8623e4020236e6b,380,380,0.08421052631578947,225.78125,356,32,0,263,0,0,0,0.25,0,0,117,263,2352.544000000004,130.00000000000003,527.9999999999985,9848.783999999994,0,0,12859.327999999987,1.2610000000000001,-1.2610000000000001,18.739,excluded_not_modeled,93f0e77a600f314e72d4bc3cfda2b58b773fa553e438083d78113bad23bf1a51,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-e8d0c9995e95a12b3f3d-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-9ad3a88f52f32057c0bc,deterministic_long_distance_exchange-s1-H4,deterministic_long_distance_exchange,1,H4,hybrid,4,0.13825,128,4224,,25401,1,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,b8948992cd5ff079d331a7ac64e3596caeed885baec71a9b5875f5c912bb4e47,235dbd38e6356e0d76dc37b890eddfcb88a3f47e029c993ef1063de5de0335b9,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,1ac81e351b290eebe0d3614d3469ce62f23f4e462ae056e20b780cc7c272a837,3be88b34ad97d6dd16c9c71738b0b1d8d010b29af181ecd3e8623e4020236e6b,380,380,0.08421052631578947,225.78125,356,32,0,263,0,0,0,0.25,0,0,117,263,2352.544000000004,130.00000000000003,527.9999999999985,9848.783999999994,0,0,12859.327999999987,1.2610000000000001,-1.2610000000000001,18.739,excluded_not_modeled,93f0e77a600f314e72d4bc3cfda2b58b773fa553e438083d78113bad23bf1a51,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-9ad3a88f52f32057c0bc-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-93426e13c9e1c72afd3d,deterministic_long_distance_exchange-s1-O1,deterministic_long_distance_exchange,1,O1,optical,1,0.01,128,4224,,25401,0,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,b8948992cd5ff079d331a7ac64e3596caeed885baec71a9b5875f5c912bb4e47,235dbd38e6356e0d76dc37b890eddfcb88a3f47e029c993ef1063de5de0335b9,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,4123455e3f16154c8cb3b9b17fd683b3d5865f8a7f2ce4e1ee2be584e9240c13,3be88b34ad97d6dd16c9c71738b0b1d8d010b29af181ecd3e8623e4020236e6b,544,544,0.058823529411764705,333.96875,515,32,0,416,0,0,0,0,0,0,128,416,5372.2560000000285,343.2,1393.919999999989,12597.551999999978,0,0,19706.927999999923,0.002,-0.002,19.998,excluded_not_modeled,93b0622ef46da87f8ac05047eac7d1099562fcd5dca7f02a36e5e1c7f3433974,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-93426e13c9e1c72afd3d-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-511e7c44007739aedd2a,deterministic_long_distance_exchange-s1-O1,deterministic_long_distance_exchange,1,O1,optical,1,0.01,128,4224,,25401,1,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,b8948992cd5ff079d331a7ac64e3596caeed885baec71a9b5875f5c912bb4e47,235dbd38e6356e0d76dc37b890eddfcb88a3f47e029c993ef1063de5de0335b9,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,4123455e3f16154c8cb3b9b17fd683b3d5865f8a7f2ce4e1ee2be584e9240c13,3be88b34ad97d6dd16c9c71738b0b1d8d010b29af181ecd3e8623e4020236e6b,544,544,0.058823529411764705,333.96875,515,32,0,416,0,0,0,0,0,0,128,416,5372.2560000000285,343.2,1393.919999999989,12597.551999999978,0,0,19706.927999999923,0.002,-0.002,19.998,excluded_not_modeled,93b0622ef46da87f8ac05047eac7d1099562fcd5dca7f02a36e5e1c7f3433974,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-511e7c44007739aedd2a-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-75ee3dadbc520887286f,deterministic_long_distance_exchange-s1-O2,deterministic_long_distance_exchange,1,O2,optical,2,0.04743055555555556,128,4224,,25401,0,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,b8948992cd5ff079d331a7ac64e3596caeed885baec71a9b5875f5c912bb4e47,235dbd38e6356e0d76dc37b890eddfcb88a3f47e029c993ef1063de5de0335b9,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,7f9d1d35481e61e021c9813100e8ff4d984cd4702ba36bc303b360cf62107aa9,3be88b34ad97d6dd16c9c71738b0b1d8d010b29af181ecd3e8623e4020236e6b,571,571,0.05604203152364273,363.75,524,32,0,422,0,0,0,0.5,0,0,149,422,5478.752000000046,343.2,1393.919999999989,25330.27199999987,0,0,32546.14399999973,1.017,-1.017,18.983,excluded_not_modeled,9855fa0e2e599c14efd8cbf882073bd1a46773038e98784c5440d5a2041abf17,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-75ee3dadbc520887286f-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-95ccf94206f2d525b0a7,deterministic_long_distance_exchange-s1-O2,deterministic_long_distance_exchange,1,O2,optical,2,0.04743055555555556,128,4224,,25401,1,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,b8948992cd5ff079d331a7ac64e3596caeed885baec71a9b5875f5c912bb4e47,235dbd38e6356e0d76dc37b890eddfcb88a3f47e029c993ef1063de5de0335b9,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,7f9d1d35481e61e021c9813100e8ff4d984cd4702ba36bc303b360cf62107aa9,3be88b34ad97d6dd16c9c71738b0b1d8d010b29af181ecd3e8623e4020236e6b,571,571,0.05604203152364273,363.75,524,32,0,422,0,0,0,0.5,0,0,149,422,5478.752000000046,343.2,1393.919999999989,25330.27199999987,0,0,32546.14399999973,1.017,-1.017,18.983,excluded_not_modeled,9855fa0e2e599c14efd8cbf882073bd1a46773038e98784c5440d5a2041abf17,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-95ccf94206f2d525b0a7-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-d710a044c75852c85ac8,deterministic_long_distance_exchange-s1-O4,deterministic_long_distance_exchange,1,O4,optical,4,0.11816666666666667,128,4224,,25401,0,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,b8948992cd5ff079d331a7ac64e3596caeed885baec71a9b5875f5c912bb4e47,235dbd38e6356e0d76dc37b890eddfcb88a3f47e029c993ef1063de5de0335b9,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,2b395161704f591da8b933b9b4a187afdd6f351cc8c2cbcd4d8e2a00ea4252e2,3be88b34ad97d6dd16c9c71738b0b1d8d010b29af181ecd3e8623e4020236e6b,623,623,0.051364365971107544,443.25,592,32,0,503,0,0,0,0.25,0,0,120,503,5428.288000000046,343.1999999999999,1393.9199999999887,25616.44799999988,0,0,32781.85599999981,1.269,-1.269,18.731,excluded_not_modeled,48aaf6fc572136a8feb7212c0109fff86693a0a37caaff98a3aa35b09a49a114,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-d710a044c75852c85ac8-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-aa40b5c6e63da70943d9,deterministic_long_distance_exchange-s1-O4,deterministic_long_distance_exchange,1,O4,optical,4,0.11816666666666667,128,4224,,25401,1,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,b8948992cd5ff079d331a7ac64e3596caeed885baec71a9b5875f5c912bb4e47,235dbd38e6356e0d76dc37b890eddfcb88a3f47e029c993ef1063de5de0335b9,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,2b395161704f591da8b933b9b4a187afdd6f351cc8c2cbcd4d8e2a00ea4252e2,3be88b34ad97d6dd16c9c71738b0b1d8d010b29af181ecd3e8623e4020236e6b,623,623,0.051364365971107544,443.25,592,32,0,503,0,0,0,0.25,0,0,120,503,5428.288000000046,343.1999999999999,1393.9199999999887,25616.44799999988,0,0,32781.85599999981,1.269,-1.269,18.731,excluded_not_modeled,48aaf6fc572136a8feb7212c0109fff86693a0a37caaff98a3aa35b09a49a114,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-aa40b5c6e63da70943d9-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
