accepted_offered_ratio_ci95_high,accepted_offered_ratio_ci95_low,accepted_offered_ratio_mean,accepted_offered_ratio_std,accepted_rate_ci95_high,accepted_rate_ci95_low,accepted_rate_mean,accepted_rate_std,injection_rate,packet_latency_ci95_high,packet_latency_ci95_low,packet_latency_mean,packet_latency_std,seeds,timeout_fraction,tool,traffic,unstable_fraction
1.0,1.0,1.0,0.0,0.10017710463697235,0.09931039536302763,0.09974374999999999,0.0006057880542455975,0.1,3.5840818713016525,3.559582274318964,3.571832072810308,0.017124038742997137,10,0.0,STAGE,transpose,0.0
1.0,1.0,1.0,0.0,0.12001185936418964,0.11891814063581037,0.119465,0.0007644567333879801,0.12,3.603635950165482,3.5843557137332365,3.5939958319493592,0.013475957007505245,10,0.0,STAGE,transpose,0.0
1.0,1.0,1.0,0.0,0.1600477172228471,0.1587047827771529,0.15937625,0.0009386465211498182,0.16,3.651797298842927,3.633776183001736,3.6427867409223316,0.012595892335479777,10,0.0,STAGE,transpose,0.0
1.0,1.0,1.0,0.0,0.20002485825436034,0.19853264174563967,0.19927875,0.0010429874959301535,0.2,3.7326565644393015,3.709948378442203,3.7213024714407523,0.01587192871263404,10,0.0,STAGE,transpose,0.0
1.0,1.0,1.0,0.0,0.2398959202856102,0.23842407971438978,0.23915999999999998,0.0010287456966293104,0.24,3.887370829590409,3.8519244782090696,3.8696476538997393,0.024775293029548368,10,0.0,STAGE,transpose,0.0
1.0,1.0,1.0,0.0,0.2797990007195242,0.27854474928047573,0.27917187499999996,0.0008766613692013602,0.28,4.263022083483954,4.176100484095026,4.21956128378949,0.06075401307993102,10,0.0,STAGE,transpose,0.0
1.0,1.0,1.0,0.0,0.31988216679894926,0.31845533320105074,0.31916875,0.0009972879891652837,0.32,6.626089671643363,5.825664410971469,6.225877041307416,0.5594587202517736,10,0.0,STAGE,transpose,0.0
1.0,1.0,1.0,0.0,0.00509947574706865,0.0048505242529313505,0.004975,0.00017400510848184254,0.005,3.5194932085085084,3.466667742107718,3.4930804753081133,0.03692245770014947,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.01021092111442276,0.00983032888557724,0.010020625,0.00026601564412016577,0.01,3.5354682984860917,3.482721702221636,3.509095000353864,0.036867331272101775,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.02038984307660005,0.01973515692339995,0.0200625,0.000457594100826388,0.02,3.539038138198779,3.5022458811293147,3.520642009664047,0.025716016306105188,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.0402588342193807,0.0394974157806193,0.039878125,0.0005321948297433522,0.04,3.5460792584631853,3.5092415556913417,3.5276604070772635,0.025747780664057106,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.06034156494875787,0.059362185051242126,0.059851875,0.0006845393955264947,0.06,3.5561615127822908,3.542285693181981,3.549223602982136,0.00969852984089654,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.08041490917569445,0.07931509082430553,0.07986499999999999,0.0007687200762017041,0.08,3.5709696596420764,3.555039840186233,3.5630047499141546,0.01113417684885017,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.10038670619419317,0.09930454380580685,0.09984562500000001,0.0007563794081198782,0.1,3.5968412399820164,3.5789097949374296,3.587875517459723,0.012533216765908559,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.12052547103090659,0.1189782789690934,0.119751875,0.0010814127607106268,0.12,3.618581087355699,3.5971498101204955,3.6078654487380972,0.01497943096561333,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.16046316547119596,0.158845584528804,0.159654375,0.0011306111993199868,0.16,3.6744944860692677,3.656761029647461,3.6656277578583643,0.012394832250866706,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.20026269914110778,0.19892230085889223,0.1995925,0.000936873864983374,0.2,3.7290854163328526,3.7167068459893593,3.722896131161106,0.008652024696352153,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.24048355771798594,0.23888394228201412,0.23968375000000003,0.001118054175292456,0.24,3.8000751885335586,3.7894150437082863,3.7947451161209225,0.007450927993750832,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.28040776939529977,0.2790672306047003,0.27973750000000003,0.0009369720735788609,0.28,3.895291320462119,3.879926119897164,3.8876087201796414,0.010739535428036748,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.3206585049870891,0.31909774501291094,0.319878125,0.0010908960782183685,0.32,3.998757203688608,3.9804023058692466,3.9895797547789273,0.012829189868086406,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.36091555322738533,0.3590856967726146,0.36000062499999996,0.0012789815623399576,0.36,4.148214728339948,4.13174944681802,4.139982087578984,0.011508439052898774,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.4006002303850763,0.3990835196149237,0.399841875,0.0010601078053800804,0.4,4.326272663705512,4.314814034018604,4.320543348862058,0.008009030468498083,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.4407620805246201,0.4391016694753798,0.439931875,0.0011605473819256335,0.44,4.593937531730373,4.561799845986797,4.577868688858585,0.022462695046458054,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.4806288053149624,0.4782974446850376,0.479463125,0.0016295088355510342,0.48,4.962836849529729,4.9085876918628655,4.935712270696297,0.037917549350657866,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.5206181277167808,0.5185043722832191,0.51956125,0.0014774132800269377,0.52,5.544046276750313,5.468211944394646,5.50612911057248,0.053004547226852106,10,0.0,STAGE,uniform,0.0
1.0,1.0,1.0,0.0,0.56082975560929,0.5584127443907099,0.55962125,0.0016893744733217381,0.56,6.662977574272036,6.474891309592557,6.568934441932297,0.13146324348408034,10,0.0,STAGE,uniform,0.0
